year;month;day;hour;cod_unico;terminal_id;agent_name;entity;operation;service;transaction_type;channel;cant_trx;transaction_amount;ubigeo
2025;6;9;16;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Consulta Saldos;CAJA TRUJILLO;Financiera;POS;1;0;060901
2025;7;1;17;218111;21811103;ZAPATERIA OZIEL;Mibanco;Depositos;MIBANCO;Financiera;POS;1;900;060901
2025;6;4;19;218111;21811103;ZAPATERIA OZIEL;Caja Huancayo;Depositos;CAJA HUANCAYO;Financiera;POS;1;18;060901
2025;5;22;11;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;ELECTRO ORIENTE;Recaudo;POS;2;49.5;060901
2025;7;7;15;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;2;500;060901
2025;7;7;9;218111;21811103;ZAPATERIA OZIEL;Mibanco;Depositos;MIBANCO;Financiera;POS;1;350;060901
2025;6;20;17;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Depositos;SCOTIABANK;Financiera;POS;1;400;060901
2025;7;26;8;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;PAYJOY ADELANTOS;Recaudo;POS;1;41.84;060901
2025;9;17;11;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;MONNET PAGOS;Recaudo;POS;2;409.42;060901
2025;9;17;9;218111;21811103;ZAPATERIA OZIEL;Mibanco;Pago Cuota;MIBANCO;Financiera;POS;2;457.75;060901
2025;7;21;10;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Transferencia tarjeta;BANCO DE LA NACION;Financiera;POS;1;1000;060901
2025;7;21;17;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Pago Cuota;CAJA TRUJILLO;Financiera;POS;2;613.48;060901
2025;5;9;17;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;2;2000;060901
2025;5;9;11;218111;21811103;ZAPATERIA OZIEL;Crediscotia;Pago Cuota;CREDISCOTIA;Financiera;POS;1;649.1;060901
2025;7;16;11;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;FINANCIERA EFECTIVA;Recaudo;POS;1;865.8;060901
2025;7;16;16;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;EMP CREDITO ALTERNATIVA;Recaudo;POS;1;847.6;060901
2025;9;8;9;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;2;0;060901
2025;5;6;18;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;FINANCIERA EFECTIVA;Recaudo;POS;1;341.6;060901
2025;5;6;16;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Retiros;CAJA TRUJILLO;Financiera;POS;1;150;060901
2025;10;21;13;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Deposito Cta Ahorro;BANCO DE LA NACION;Financiera;POS;1;1000;060901
2025;8;9;14;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;1;0;060901
2025;5;30;9;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Retiros;SCOTIABANK;Financiera;POS;1;281;060901
2025;5;30;18;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Depositos;SCOTIABANK;Financiera;POS;1;70;060901
2025;8;1;17;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Retiros;CAJA TRUJILLO;Financiera;POS;2;1000;060901
2025;8;1;18;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Deposito tarjeta;BANCO DE LA NACION;Financiera;POS;1;700;060901
2025;5;20;16;218111;21811103;ZAPATERIA OZIEL;Compartamos Banco;Pago Cuota;COMPARTAMOS BANCO;Financiera;POS;1;569;060901
2025;8;19;19;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;1;249;060901
2025;6;18;15;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Pago de Recaudo;UTP-UNIV.TECNOLOGICA;Recaudo;POS;1;503.5;060901
2025;6;3;17;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Consulta Saldos;SCOTIABANK;Financiera;POS;1;0;060901
2025;6;3;14;218111;21811103;ZAPATERIA OZIEL;Mibanco;Depositos;MIBANCO;Financiera;POS;1;100;060901
2025;6;29;9;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;1;0;060901
2025;5;16;11;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Retiros;SCOTIABANK;Financiera;POS;2;1000;060901
2025;6;30;11;218111;21811103;ZAPATERIA OZIEL;Mibanco;Depositos;MIBANCO;Financiera;POS;2;2000;060901
2025;6;30;15;218111;21811103;ZAPATERIA OZIEL;Mibanco;Pago Cuota;MIBANCO;Financiera;POS;1;125.5;060901
2025;9;4;11;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;FINANCIERA EFECTIVA;Recaudo;POS;1;292.8;060901
2025;7;10;16;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;FINANCIERA EFECTIVA;Recaudo;POS;2;435.9;060901
2025;10;15;12;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;1;60;060901
2025;10;15;11;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Deposito Cta Ahorro;BANCO DE LA NACION;Financiera;POS;1;600;060901
2025;7;9;16;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;1;0;060901
2025;6;6;17;218111;21811103;ZAPATERIA OZIEL;Caja Piura;Pago Cuota;CAJA PIURA;Financiera;POS;1;305.66;060901
2025;5;19;11;218111;21811103;ZAPATERIA OZIEL;Financiera Confianza;Pago Cuota;FINANCIERA CONFIANZA;Financiera;POS;1;226.36;060901
2025;6;8;8;218111;21811103;ZAPATERIA OZIEL;Caja Piura;Pago Cuota;CAJA PIURA;Financiera;POS;1;158.4;060901
2025;9;20;9;218111;21811103;ZAPATERIA OZIEL;Banco Pichincha;Pago Cuota;BANCO PICHINCHA;Financiera;POS;1;133.5;060901
2025;10;3;8;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;FINANCIERA EFECTIVA;Recaudo;POS;1;834.3;060901
2025;6;26;18;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;EMP CREDITO ALTERNATIVA;Recaudo;POS;1;100;060901
2025;10;14;15;218111;21811103;ZAPATERIA OZIEL;Compartamos Banco;Pago Cuota;COMPARTAMOS BANCO;Financiera;POS;1;150.8;060901
2025;8;12;18;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;FINANCIERA EFECTIVA;Recaudo;POS;1;366.7;060901
2025;8;12;15;218111;21811103;ZAPATERIA OZIEL;Banco Pichincha;Pago Cuota;BANCO PICHINCHA;Financiera;POS;1;364.9;060901
2025;7;18;17;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Depositos;CAJA TRUJILLO;Financiera;POS;3;1150;060901
2025;8;22;10;218111;21811103;ZAPATERIA OZIEL;Santander Consumer;Pago Cuota;SANTANDER CONSUMER;Financiera;POS;1;575.8;060901
2025;10;7;11;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Consulta Saldos;CAJA TRUJILLO;Financiera;POS;1;0;060901
2025;10;7;11;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;1;40;060901
2025;10;7;11;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Retiros;CAJA TRUJILLO;Financiera;POS;1;50;060901
2025;10;16;8;218111;21811103;ZAPATERIA OZIEL;Mibanco;Depositos;MIBANCO;Financiera;POS;1;20;060901
2025;10;9;15;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;PAYJOY ADELANTOS;Recaudo;POS;1;89.29;060901
2025;8;16;13;218111;21811103;ZAPATERIA OZIEL;Banbif;Retiros;BANBIF;Financiera;POS;1;50;060901
2025;5;7;13;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;COOPAC NORANDINO LTDA;Recaudo;POS;1;303.1;060901
2025;5;14;11;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;CAJA MAYNAS;Recaudo;POS;1;515.4;060901
2025;9;3;15;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Retiros;SCOTIABANK;Financiera;POS;1;500;060901
2025;5;23;14;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Retiros;CAJA TRUJILLO;Financiera;POS;1;300;060901
2025;5;23;18;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Depositos;SCOTIABANK;Financiera;POS;1;270;060901
2025;5;21;11;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;1;0;060901
2025;7;8;15;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;PAYJOY ADELANTOS;Recaudo;POS;1;61.49;060901
2025;9;22;15;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;3;2540;060901
2025;7;12;8;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;1;0;060901
2025;10;27;12;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Pago de Recaudo;UNI SANTO TORIBIO MOGROV;Recaudo;POS;1;709.4;060901
2025;10;27;11;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;1;100;060901
2025;9;13;14;218111;21811103;ZAPATERIA OZIEL;Mibanco;Retiros;MIBANCO;Financiera;POS;1;100;060901
2025;6;9;14;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Pago Cuota;CAJA TRUJILLO;Financiera;POS;1;311.2;060901
2025;7;19;11;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;2;600;060901
2025;7;19;12;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;1;500;060901
2025;8;5;14;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Depositos;SCOTIABANK;Financiera;POS;1;300;060901
2025;8;5;15;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Depositos;SCOTIABANK;Financiera;POS;1;330;060901
2025;7;1;17;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;1;0;060901
2025;7;1;17;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;3;550;060901
2025;7;1;8;218111;21811103;ZAPATERIA OZIEL;Mibanco;Depositos;MIBANCO;Financiera;POS;1;500;060901
2025;7;1;15;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Retiros;SCOTIABANK;Financiera;POS;1;100;060901
2025;8;4;12;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Depositos;SCOTIABANK;Financiera;POS;1;500;060901
2025;7;7;15;218111;21811103;ZAPATERIA OZIEL;Mibanco;Depositos;MIBANCO;Financiera;POS;2;1100;060901
2025;7;7;8;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;CAJA LOS ANDES;Recaudo;POS;1;200;060901
2025;8;23;10;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;4;1000;060901
2025;9;17;11;218111;21811103;ZAPATERIA OZIEL;Compartamos Banco;Pago Cuota;COMPARTAMOS BANCO;Financiera;POS;1;294;060901
2025;9;26;10;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Consulta Saldos;CAJA TRUJILLO;Financiera;POS;1;0;060901
2025;7;21;16;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;1;430;060901
2025;7;21;18;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Retiros;SCOTIABANK;Financiera;POS;1;200;060901
2025;9;14;11;218111;21811103;ZAPATERIA OZIEL;Mibanco;Depositos;MIBANCO;Financiera;POS;1;300;060901
2025;7;16;8;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;PAYJOY ADELANTOS;Recaudo;POS;2;223.66;060901
2025;7;30;14;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;1;300;060901
2025;5;26;15;218111;21811103;ZAPATERIA OZIEL;Banbif;Pago de Recaudo;CLARO;Recaudo;POS;2;186.9;060901
2025;5;26;11;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Retiros;SCOTIABANK;Financiera;POS;1;181;060901
2025;5;26;15;218111;21811103;ZAPATERIA OZIEL;Mibanco;Depositos;MIBANCO;Financiera;POS;3;3000;060901
2025;5;26;14;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;BITEL;Recaudo;POS;1;40.02;060901
2025;10;21;13;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;7;5505;060901
2025;5;20;14;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;PAYJOY ADELANTOS;Recaudo;POS;1;41.02;060901
2025;8;9;9;218111;21811103;ZAPATERIA OZIEL;Compartamos Banco;Pago Cuota;COMPARTAMOS BANCO;Financiera;POS;1;149;060901
2025;10;18;10;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;1;0;060901
2025;8;19;19;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Deposito Cta Ahorro;BANCO DE LA NACION;Financiera;POS;1;840;060901
2025;5;5;14;218111;21811103;ZAPATERIA OZIEL;Mibanco;Depositos;MIBANCO;Financiera;POS;2;2000;060901
2025;6;18;18;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Retiros;CAJA TRUJILLO;Financiera;POS;1;75;060901
2025;9;5;9;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;COOPAC NORANDINO LTDA;Recaudo;POS;1;407;060901
2025;7;25;18;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;3;1610;060901
2025;7;25;14;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;2;0;060901
2025;8;8;14;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;1;0;060901
2025;5;10;12;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;1;1000;060901
2025;9;19;12;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;ALFIN BANCO;Recaudo;POS;1;422.3;060901
2025;9;19;16;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;UNIV SENOR DE SIPAN SAC;Recaudo;POS;1;200;060901
2025;10;15;18;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Deposito tarjeta;BANCO DE LA NACION;Financiera;POS;1;50;060901
2025;6;23;19;218111;21811103;ZAPATERIA OZIEL;Mibanco;Depositos;MIBANCO;Financiera;POS;2;2000;060901
2025;10;17;17;218111;21811103;ZAPATERIA OZIEL;Compartamos Banco;Pago Cuota;COMPARTAMOS BANCO;Financiera;POS;1;309.8;060901
2025;9;23;10;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;EMP CREDITO ALTERNATIVA;Recaudo;POS;1;383.5;060901
2025;6;12;15;218111;21811103;ZAPATERIA OZIEL;Mibanco;Pago Cuota;MIBANCO;Financiera;POS;2;336.25;060901
2025;6;6;10;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;FINANCIERA EFECTIVA;Recaudo;POS;1;275.9;060901
2025;5;13;8;218111;21811103;ZAPATERIA OZIEL;Mibanco;Pago Cuota;MIBANCO;Financiera;POS;1;118;060901
2025;5;13;11;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;1;20;060901
2025;7;3;9;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;FINANCIERA EFECTIVA;Recaudo;POS;1;834.3;060901
2025;5;19;17;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Retiros;SCOTIABANK;Financiera;POS;2;1000;060901
2025;7;28;10;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Depositos;SCOTIABANK;Financiera;POS;1;500;060901
2025;5;1;15;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;1;0;060901
2025;6;24;10;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;UNIV SENOR DE SIPAN SAC;Recaudo;POS;1;260.4;060901
2025;10;3;8;218111;21811103;ZAPATERIA OZIEL;Mibanco;Depositos;MIBANCO;Financiera;POS;1;500;060901
2025;10;22;15;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;2;660;060901
2025;5;27;13;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Depositos;SCOTIABANK;Financiera;POS;1;80;060901
2025;8;12;10;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Deposito Cta Ahorro;BANCO DE LA NACION;Financiera;POS;2;1570;060901
2025;7;18;9;218111;21811103;ZAPATERIA OZIEL;Credi-SantanderConsu;Pago Cuota;CREDI-SANTANDERCONSU;Financiera;POS;1;220.3;060901
2025;10;6;8;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;4;0;060901
2025;8;22;16;218111;21811103;ZAPATERIA OZIEL;Caja Huancayo;Pago Cuota;CAJA HUANCAYO;Financiera;POS;2;1224.27;060901
2025;10;23;17;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Retiros;CAJA TRUJILLO;Financiera;POS;2;800;060901
2025;10;24;17;218111;21811103;ZAPATERIA OZIEL;Mibanco;Depositos;MIBANCO;Financiera;POS;1;30;060901
2025;5;28;10;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;EMP CREDITO ALTERNATIVA;Recaudo;POS;1;220.9;060901
2025;8;16;10;218111;21811103;ZAPATERIA OZIEL;Mibanco;Retiros;MIBANCO;Financiera;POS;1;210;060901
2025;10;9;11;218111;21811103;ZAPATERIA OZIEL;Compartamos Banco;Pago Cuota;COMPARTAMOS BANCO;Financiera;POS;2;1875;060901
2025;7;11;10;218111;21811103;ZAPATERIA OZIEL;Financiera Confianza;Pago Cuota;FINANCIERA CONFIANZA;Financiera;POS;1;260.27;060901
2025;7;11;17;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Depositos;CAJA TRUJILLO;Financiera;POS;1;100;060901
2025;7;4;8;218111;21811103;ZAPATERIA OZIEL;Financiera Confianza;Pago Cuota;FINANCIERA CONFIANZA;Financiera;POS;1;335.72;060901
2025;5;21;15;218111;21811103;ZAPATERIA OZIEL;Banbif;Pago de Recaudo;UNIV CESAR VALLEJO;Recaudo;POS;2;442.15;060901
2025;10;13;18;218111;21811103;ZAPATERIA OZIEL;Mibanco;Pago Cuota;MIBANCO;Financiera;POS;1;94.7;060901
2025;10;13;17;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;PAYJOY ADELANTOS;Recaudo;POS;2;86.21;060901
2025;6;13;17;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;FINANCIERA EFECTIVA;Recaudo;POS;1;594.3;060901
2025;6;13;9;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;PAYJOY ADELANTOS;Recaudo;POS;2;64.63;060901
2025;5;15;16;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Depositos;SCOTIABANK;Financiera;POS;1;400;060901
2025;8;2;9;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Retiros;SCOTIABANK;Financiera;POS;3;1050;060901
2025;9;29;16;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;UNIV SENOR DE SIPAN SAC;Recaudo;POS;1;542.8;060901
2025;5;12;13;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Deposito Cta Ahorro;BANCO DE LA NACION;Financiera;POS;1;500;060901
2025;5;12;19;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;PAYJOY ADELANTOS;Recaudo;POS;1;57.81;060901
2025;6;19;18;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Consulta Saldos;CAJA TRUJILLO;Financiera;POS;1;0;060901
2025;6;27;14;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;1;0;060901
2025;6;14;10;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;EMP CREDITO ALTERNATIVA;Recaudo;POS;1;168.8;060901
2025;10;27;17;218111;21811103;ZAPATERIA OZIEL;Caja Huancayo;Retiros;CAJA HUANCAYO;Financiera;POS;3;1500;060901
2025;9;21;9;218111;21811103;ZAPATERIA OZIEL;Mibanco;Pago Cuota;MIBANCO;Financiera;POS;2;1258.05;060901
2025;9;21;10;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Consulta Saldos;CAJA TRUJILLO;Financiera;POS;1;0;060901
2025;9;13;10;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Pago Cuota;CAJA TRUJILLO;Financiera;POS;1;199.7;060901
2025;9;13;11;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Depositos;CAJA TRUJILLO;Financiera;POS;3;653;060901
2025;9;13;9;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;1;0;060901
2025;7;1;16;218111;21811103;ZAPATERIA OZIEL;Credi-SantanderConsu;Pago Cuota;CREDI-SANTANDERCONSU;Financiera;POS;1;244.9;060901
2025;8;23;9;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;1;0;060901
2025;6;20;16;218111;21811103;ZAPATERIA OZIEL;Compartamos Banco;Pago Cuota;COMPARTAMOS BANCO;Financiera;POS;1;287.8;060901
2025;7;21;19;218111;21811103;ZAPATERIA OZIEL;Financiera Confianza;Pago Cuota;FINANCIERA CONFIANZA;Financiera;POS;2;1251.18;060901
2025;5;9;14;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Retiros;CAJA TRUJILLO;Financiera;POS;1;400;060901
2025;9;14;10;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;PAYJOY ADELANTOS;Recaudo;POS;2;101.19;060901
2025;10;2;18;218111;21811103;ZAPATERIA OZIEL;Mibanco;Depositos;MIBANCO;Financiera;POS;4;3900;060901
2025;6;2;12;218111;21811103;ZAPATERIA OZIEL;Caja Huancayo;Depositos;CAJA HUANCAYO;Financiera;POS;1;100;060901
2025;9;27;9;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Pago Cuota;CAJA TRUJILLO;Financiera;POS;2;1271.73;060901
2025;9;8;16;218111;21811103;ZAPATERIA OZIEL;Mibanco;Depositos;MIBANCO;Financiera;POS;2;2000;060901
2025;9;8;15;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;PAYJOY ADELANTOS;Recaudo;POS;1;88.51;060901
2025;10;21;14;218111;21811103;ZAPATERIA OZIEL;Caja Huancayo;Pago Cuota;CAJA HUANCAYO;Financiera;POS;2;1242.83;060901
2025;10;21;18;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;2;400;060901
2025;8;3;9;218111;21811103;ZAPATERIA OZIEL;Compartamos Banco;Pago Cuota;COMPARTAMOS BANCO;Financiera;POS;1;341.8;060901
2025;8;3;11;218111;21811103;ZAPATERIA OZIEL;Mibanco;Pago Cuota;MIBANCO;Financiera;POS;1;205.8;060901
2025;9;5;10;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;1;0;060901
2025;6;30;9;218111;21811103;ZAPATERIA OZIEL;Caja Arequipa;Depositos;CAJA AREQUIPA;Financiera;POS;1;150;060901
2025;9;4;14;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Depositos;SCOTIABANK;Financiera;POS;6;3000;060901
2025;5;10;13;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;1;300;060901
2025;8;21;12;218111;21811103;ZAPATERIA OZIEL;Santander Consumer;Pago Cuota;SANTANDER CONSUMER;Financiera;POS;1;412.27;060901
2025;8;21;10;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;1;0;060901
2025;10;15;14;218111;21811103;ZAPATERIA OZIEL;Santander Consumer;Pago Cuota;SANTANDER CONSUMER;Financiera;POS;1;762.89;060901
2025;5;25;9;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Deposito Cta Ahorro;BANCO DE LA NACION;Financiera;POS;2;1235;060901
2025;6;16;17;218111;21811103;ZAPATERIA OZIEL;Caja Trujillo;Pago Cuota;CAJA TRUJILLO;Financiera;POS;1;878.2;060901
2025;9;12;10;218111;21811103;ZAPATERIA OZIEL;Financiera Confianza;Pago Cuota;FINANCIERA CONFIANZA;Financiera;POS;3;2869.76;060901
2025;6;6;9;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;1;1000;060901
2025;8;18;17;218111;21811103;ZAPATERIA OZIEL;Scotiabank;Consulta Saldos;SCOTIABANK;Financiera;POS;1;0;060901
2025;8;18;18;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;UNIV SENOR DE SIPAN SAC;Recaudo;POS;1;420;060901
2025;5;19;17;218111;21811103;ZAPATERIA OZIEL;Crediscotia;Pago de Tarj. Cred.;CREDISCOTIA;Financiera;POS;1;900;060901
2025;9;28;10;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Retiro tarjeta;BANCO DE LA NACION;Financiera;POS;1;150;060901
2025;7;28;15;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Deposito Cta Ahorro;BANCO DE LA NACION;Financiera;POS;1;200;060901
2025;7;6;9;218111;21811103;ZAPATERIA OZIEL;Mibanco;Depositos;MIBANCO;Financiera;POS;1;50;060901
2025;5;1;17;218111;21811103;ZAPATERIA OZIEL;Globokas;Pago de Recaudo;PAGOEFECTIVO;Recaudo;POS;1;126.1;060901
2025;10;22;13;218111;21811103;ZAPATERIA OZIEL;Banco de la Nacion;Consulta de saldo;BANCO DE LA NACION;Financiera;POS;3;0;060901
2025;10;22;10;218111;21811103;ZAPATERIA OZIEL;Compartamos Banco;Pago Cuota;COMPARTAMOS BANCO;Financiera;POS;1;428.6;060901
